product,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51,Week 52
325,757.59,375.57,222.6,277.59,368.69,739.48,422.91,359.39,159.73,109.18,537.1,940.14,56.88,235.63,354.76,176.03,711.43,170.96,384.5,281.81,533.12,361.43,189.18,1456.21,248.55,437.66,297.87,220.96,261.93,343.52,249.15,553.62,637.93,702.28,103.33,233.96,381.0,424.64,559.78,199.24,223.14,330.52,292.92,229.42,535.24,304.08,227.7,77.15,609.94,511.24,726.42,64.58
326,234.43,98.04,500.51,198.23,51.42,144.78,501.75,251.6,40.65,90.14,426.62,554.68,364.71,256.11,350.96,69.9,115.31,444.89,253.7,138.61,271.94,441.5,385.4,402.33,849.82,164.03,216.14,96.56,168.5,65.73,589.22,61.37,304.62,379.79,167.96,134.97,894.36,526.19,194.76,339.68,146.39,133.53,180.61,166.94,280.15,29.29,430.68,40.27,310.52,349.69,265.44,252.25
327,552.49,529.45,193.72,606.79,115.75,187.69,347.92,331.11,179.83,471.03,212.61,130.41,263.72,183.98,280.33,320.2,226.04,328.93,773.49,188.03,261.87,390.39,207.81,380.95,348.62,506.04,344.68,465.95,520.33,109.77,29.95,486.27,294.76,417.85,386.16,263.47,484.98,25.75,461.98,282.74,158.41,109.79,37.37,461.27,239.29,167.33,268.25,496.22,715.03,822.35,487.98,387.43
328,31.11,174.77,116.25,57.59,10.2,89.25,184.93,44.91,79.78,69.1,31.78,229.92,30.17,61.14,80.59,211.16,145.66,46.65,79.07,33.01,169.2,14.76,156.04,99.32,84.98,19.01,115.93,124.19,45.9,91.29,167.2,117.92,130.33,225.03,187.75,50.23,91.09,189.05,259.35,81.96,123.35,418.91,83.31,118.59,51.24,71.15,286.63,72.69,108.72,129.76,121.05,100.02
329,520.67,529.16,128.2,197.29,242.1,85.22,25.64,204.97,139.47,409.72,354.27,432.61,178.21,182.75,532.97,463.74,509.13,452.44,173.41,581.61,361.67,193.08,154.6,262.57,645.52,34.88,226.35,196.95,533.75,231.1,196.08,154.6,159.24,315.21,699.55,176.25,422.72,901.71,635.01,258.11,172.21,244.12,32.23,184.93,34.31,88.6,55.85,271.65,113.29,329.99,514.66,62.56
330,281.59,101.11,77.17,35.16,163.21,89.01,175.83,62.94,563.14,129.75,72.48,45.82,204.52,509.61,116.94,253.52,261.67,119.25,203.23,454.69,191.19,276.64,75.09,263.13,346.19,158.84,123.72,231.2,164.68,32.41,571.66,125.91,468.46,290.59,221.84,297.81,82.52,86.28,289.2,90.98,182.8,132.74,96.0,195.54,38.75,215.65,125.81,80.29,165.3,93.95,104.48,117.85
331,206.62,307.04,192.76,224.5,176.58,60.77,247.7,424.7,143.24,249.88,141.9,156.65,160.67,158.69,347.97,346.72,211.82,418.16,106.24,121.19,54.88,321.87,93.37,588.63,74.69,532.3,523.16,569.47,67.02,360.92,619.55,247.92,430.14,402.1,124.26,221.79,546.42,467.04,220.54,286.44,275.05,310.48,325.37,358.82,83.61,157.48,281.39,329.17,223.04,20.31,16.03,161.78
332,93.93,62.63,41.39,212.86,166.87,145.82,105.81,51.09,49.99,197.73,87.71,128.6,163.05,34.84,68.3,179.04,40.36,10.93,103.95,177.95,26.39,127.72,134.93,138.0,82.89,63.96,135.99,173.56,62.48,214.3,171.77,112.15,173.88,80.7,350.63,56.79,92.5,122.34,137.21,34.63,55.13,177.98,18.32,64.84,197.82,73.18,88.55,167.21,94.06,285.17,119.1,44.84
333,125.26,50.35,204.73,115.71,20.21,178.28,91.38,121.61,74.57,97.89,225.78,106.91,142.23,169.89,261.33,202.19,459.24,29.52,162.09,91.99,216.71,128.19,306.04,137.83,25.36,172.4,98.44,81.18,74.87,327.93,130.87,55.17,457.61,16.9,82.38,110.61,231.9,214.04,170.96,145.4,165.28,112.88,187.3,19.34,178.53,14.5,113.63,99.13,237.72,307.34,114.33,196.13
334,20.43,66.99,38.66,27.53,49.15,61.45,15.48,83.71,9.43,91.14,86.86,110.09,68.29,48.4,67.68,216.86,18.81,127.66,92.81,29.26,36.09,56.53,116.83,71.35,61.46,71.29,22.32,62.15,133.91,27.02,60.68,2.09,44.24,39.49,68.31,20.55,31.0,64.19,55.25,151.46,32.36,52.16,125.25,20.61,21.9,7.87,72.94,42.41,70.14,36.64,79.72,48.24
335,116.94,105.39,329.76,180.04,142.92,87.98,121.22,194.43,331.99,57.23,250.16,306.95,478.14,33.86,131.26,174.34,385.48,189.25,241.88,101.01,26.72,271.39,240.0,119.54,309.3,350.07,194.4,51.24,102.5,127.96,170.54,368.07,202.7,271.2,115.94,25.19,85.31,290.87,187.44,338.29,51.86,29.06,404.16,100.46,494.13,141.19,172.08,307.15,60.44,259.96,17.37,141.75
336,245.52,286.28,207.45,291.96,81.85,301.35,145.43,447.92,181.81,210.6,103.96,44.5,23.64,276.52,43.15,178.49,449.37,100.16,250.78,239.91,84.1,195.55,77.01,67.3,113.13,514.21,285.64,11.09,235.62,585.53,244.65,80.19,119.83,55.23,650.28,417.68,102.84,193.81,263.05,63.87,156.36,172.33,187.72,197.15,207.91,108.19,315.27,23.98,195.34,71.87,110.47,214.97
337,61.63,84.74,9.57,93.78,41.94,51.23,6.13,31.75,214.41,11.28,85.35,64.1,99.01,96.76,48.67,94.44,52.22,63.33,79.88,55.61,32.47,90.89,132.0,52.66,82.5,109.2,22.63,53.74,134.57,24.46,19.73,49.43,199.39,31.53,151.33,103.48,97.44,73.16,69.32,41.96,61.43,66.96,228.68,31.83,227.2,82.92,57.48,74.08,171.08,59.68,70.1,14.84
338,181.81,114.07,65.67,149.52,238.16,247.92,88.86,77.26,313.05,117.88,108.01,210.41,220.94,159.89,118.59,223.1,93.82,196.57,125.14,138.3,137.64,311.2,340.88,200.35,50.93,112.3,120.7,146.77,236.28,60.25,71.22,160.4,112.24,212.65,103.97,100.53,397.28,145.9,59.23,249.29,61.68,267.67,242.37,61.25,83.73,286.66,106.94,123.58,88.75,122.59,111.19,44.52
339,208.72,55.0,76.68,180.36,98.63,20.17,74.32,119.7,142.22,182.01,106.63,170.69,117.09,8.87,60.8,44.34,35.83,49.56,112.74,132.23,2.34,43.2,108.76,146.9,156.22,33.69,170.55,57.77,155.16,200.16,111.65,66.68,148.31,131.01,103.64,165.63,113.48,459.84,158.45,275.79,402.17,94.02,176.41,113.21,231.65,137.4,126.7,79.46,68.01,43.65,137.59,101.48
340,340.7,54.06,149.28,71.49,292.27,143.94,396.66,62.15,119.21,439.08,232.19,92.64,432.04,80.92,310.58,82.89,41.03,102.54,217.42,230.76,42.6,97.95,91.56,183.13,61.28,236.77,153.38,322.52,179.45,197.66,96.37,114.39,164.26,78.46,158.73,45.96,165.57,274.45,129.36,80.72,121.73,317.23,99.0,711.42,192.36,117.74,232.86,155.19,51.28,10.62,178.42,153.25
341,66.51,181.35,44.49,64.37,78.0,60.81,110.09,68.4,45.22,102.75,106.67,17.42,26.95,168.44,49.16,128.64,78.34,105.37,125.11,318.21,43.71,67.35,68.34,60.31,61.07,281.75,129.86,74.08,70.17,172.73,96.36,32.63,80.39,32.24,28.77,93.99,141.18,112.92,109.46,67.91,66.63,195.42,142.81,34.92,83.92,141.42,62.56,81.6,15.26,60.54,17.75,112.05
342,254.63,120.39,55.42,140.82,252.97,115.03,66.1,218.48,71.87,52.26,39.12,200.5,272.15,476.77,322.85,152.45,96.94,210.97,756.87,329.51,157.97,213.93,104.6,10.72,273.43,208.59,152.67,170.49,74.5,174.1,234.32,167.06,72.64,288.73,213.94,109.5,338.69,98.31,68.73,213.52,37.01,154.15,220.37,124.41,267.3,351.41,257.53,234.42,458.63,229.67,122.08,248.76
343,145.84,139.15,157.79,142.5,41.94,64.28,251.86,125.5,307.55,59.66,173.11,299.54,33.14,25.16,95.36,179.87,171.32,140.84,23.89,140.7,130.65,101.28,236.99,185.39,133.13,27.92,133.13,264.49,176.37,145.17,34.3,188.57,181.22,170.75,110.1,176.9,59.84,119.76,122.47,110.97,116.04,298.99,249.03,104.49,546.14,152.67,284.73,108.79,53.06,86.8,125.78,303.99
344,330.53,64.67,108.58,248.49,302.32,258.5,38.75,285.64,237.14,359.86,318.93,399.8,45.19,203.15,279.19,215.14,380.76,224.09,362.24,33.88,130.09,122.86,64.45,268.75,219.31,469.42,501.77,240.53,68.31,395.74,105.44,205.78,220.76,141.35,277.47,122.6,334.73,170.07,199.88,372.84,158.53,141.8,192.05,262.76,170.6,71.1,322.92,507.76,267.95,712.59,201.56,675.2
345,73.88,85.39,157.84,40.12,153.55,139.86,124.07,117.6,173.73,81.87,37.05,67.72,148.62,143.36,117.44,14.46,81.51,174.06,21.15,149.9,121.29,43.44,54.88,153.58,34.71,2.64,16.47,90.28,74.04,61.5,78.39,62.31,17.26,44.69,75.85,138.51,65.31,41.6,96.28,137.45,98.69,189.78,40.89,56.39,124.23,164.18,125.75,104.82,166.27,89.27,76.41,30.32
346,113.06,901.02,96.19,449.39,1010.04,438.9,55.23,386.69,281.2,507.49,94.05,467.59,164.84,603.76,240.41,298.61,74.77,42.57,618.01,302.41,125.8,223.11,126.39,300.32,489.31,261.82,515.0,333.65,153.27,116.73,69.61,349.5,557.8,266.17,315.56,233.17,157.37,506.88,215.16,317.0,214.24,109.41,829.29,102.46,1151.11,205.87,531.42,215.3,478.07,116.45,118.2,599.91
347,11.12,64.24,47.83,155.08,41.63,97.78,75.54,88.53,45.54,369.78,102.96,55.88,161.72,176.48,181.24,364.91,144.64,224.21,112.75,79.39,44.74,33.37,183.42,91.9,66.95,337.04,215.32,231.63,88.76,83.87,39.55,80.14,100.67,33.16,302.52,285.67,304.65,129.93,183.74,46.75,325.31,283.3,98.19,114.27,240.95,231.0,109.66,66.92,63.19,118.19,88.45,98.2
348,218.35,56.03,131.61,137.92,585.85,83.42,83.98,66.4,231.75,236.63,420.72,140.0,438.97,246.06,70.97,292.21,152.16,281.58,178.0,138.6,170.43,199.87,293.6,341.76,199.65,178.35,112.94,218.93,212.56,352.45,246.77,321.14,55.93,146.58,168.81,360.77,173.23,140.69,89.01,270.21,286.83,323.71,149.47,88.04,133.17,51.79,188.32,47.88,227.23,232.38,166.07,416.13
349,67.41,25.07,246.79,32.98,377.07,448.16,95.05,13.91,104.99,187.09,350.15,118.85,191.58,156.56,243.34,66.26,250.7,241.72,66.26,150.64,548.36,147.19,174.41,480.41,157.55,289.62,128.31,117.57,608.72,160.86,270.66,13.92,79.5,196.86,133.18,116.73,94.93,170.61,392.02,140.56,83.61,310.11,34.81,107.66,143.04,118.91,280.42,55.27,197.98,109.9,361.9,101.72
350,281.24,54.48,120.09,31.64,26.62,80.22,63.79,31.85,48.32,44.79,65.68,30.44,97.57,41.13,123.59,68.85,19.44,39.55,88.65,10.81,11.68,120.46,11.04,88.3,45.42,151.03,32.66,59.19,47.06,82.01,53.78,43.12,102.41,64.64,69.36,11.24,66.44,51.89,62.71,17.19,93.26,16.88,69.27,6.75,22.6,59.15,9.03,83.37,73.11,157.11,16.14,7.63
351,12.65,303.42,28.6,53.22,152.31,119.28,115.11,170.51,27.9,57.65,86.38,72.2,2.74,43.53,108.22,53.0,62.05,39.98,55.62,63.21,128.17,69.08,30.1,268.86,79.16,145.4,328.16,43.99,39.26,116.31,58.67,85.87,20.06,41.84,167.73,106.55,126.49,78.11,69.07,273.63,80.69,26.98,33.35,72.12,249.84,104.29,36.16,122.65,114.67,104.34,93.08,119.05
352,647.64,161.59,19.67,291.01,259.4,340.05,192.72,379.09,215.96,226.06,415.36,125.71,809.61,398.98,142.29,250.4,135.14,480.13,336.39,243.31,136.16,277.96,257.61,64.3,432.24,296.59,222.03,373.28,309.8,612.89,556.49,120.11,510.15,434.23,286.78,293.95,244.86,391.27,617.19,117.75,134.27,38.81,177.49,211.77,189.52,369.06,661.35,265.51,87.47,140.78,161.85,739.63
353,372.48,324.35,112.98,5.56,157.1,293.56,350.17,352.78,155.81,292.31,340.03,292.98,55.65,206.58,37.44,278.24,352.67,261.91,60.23,313.68,396.88,145.02,227.91,185.88,356.15,310.07,273.11,187.35,286.08,267.26,220.13,89.39,89.07,94.09,194.78,420.59,148.96,169.03,24.34,262.48,272.03,302.48,46.78,129.19,39.47,98.04,316.8,212.28,731.26,25.72,198.75,182.28
354,126.03,234.86,102.95,27.67,34.98,115.32,122.83,151.41,143.41,55.98,445.0,46.8,37.98,98.29,132.71,11.24,149.69,101.89,106.31,93.97,152.43,100.0,106.69,17.7,76.38,79.99,169.73,69.83,144.66,74.5,55.97,98.87,74.79,39.01,19.57,76.41,98.11,283.33,89.46,302.95,159.91,114.66,110.07,212.68,60.92,179.54,59.29,112.11,99.0,124.7,404.26,62.46
355,132.34,101.51,47.28,44.21,38.65,43.26,285.38,207.29,51.45,55.19,133.14,19.15,114.68,84.36,51.77,254.93,106.5,211.12,96.17,283.33,269.2,105.33,216.76,161.3,202.3,15.99,124.28,75.38,285.16,82.01,116.22,47.44,166.46,142.75,146.6,212.44,61.28,96.06,162.51,137.24,109.75,65.3,10.16,71.44,9.0,205.46,74.28,79.37,107.73,192.74,15.21,9.32
356,87.5,275.68,67.38,626.27,241.56,282.96,241.62,164.32,635.72,345.8,578.18,1097.82,1120.52,571.89,232.29,200.32,95.92,653.49,176.54,3.04,309.06,313.64,725.72,561.38,80.76,149.47,419.67,678.92,589.49,101.81,439.3,129.26,969.53,825.78,309.13,389.41,348.62,575.37,424.29,484.16,138.99,198.56,599.86,455.58,446.31,183.67,617.5,425.85,667.96,372.38,214.02,330.33
357,157.3,140.17,209.6,37.22,84.03,36.38,262.51,105.53,325.21,84.06,90.79,163.55,89.01,65.88,287.4,43.08,38.35,234.13,81.54,37.24,122.38,89.93,121.38,164.74,5.04,106.55,85.99,92.77,200.25,50.19,38.72,75.89,76.15,299.11,158.34,97.01,72.32,181.86,261.03,305.09,441.59,43.02,229.29,399.57,26.76,89.76,207.88,219.44,97.42,262.99,208.01,70.05
358,210.13,361.47,46.56,188.76,173.23,336.99,156.21,89.69,223.06,303.42,326.66,198.7,312.54,94.98,212.18,499.4,32.23,301.3,134.07,356.87,101.6,126.14,102.4,441.94,168.42,326.71,432.74,223.21,52.28,189.87,97.55,159.85,46.95,315.1,651.25,121.25,251.94,189.59,390.31,331.31,170.98,200.83,128.65,119.6,112.89,228.06,187.75,240.26,584.05,729.56,396.82,108.03
359,262.55,11.87,298.29,237.3,290.18,135.79,47.14,362.33,549.86,250.17,266.73,198.86,31.58,271.06,50.77,189.18,310.41,381.02,500.34,316.97,311.49,383.11,227.63,66.18,928.74,227.58,149.3,461.89,260.33,316.55,173.37,145.88,135.71,459.32,184.11,59.47,87.61,181.58,164.79,227.92,152.23,467.32,312.58,319.54,328.94,524.33,375.72,81.08,250.82,130.2,166.31,285.58
360,449.21,181.55,9.38,149.87,461.05,64.14,217.29,571.43,77.44,213.56,27.59,52.86,46.48,27.82,94.64,129.98,162.32,32.85,105.93,56.87,65.61,99.15,178.35,299.19,218.8,64.17,19.25,110.39,16.08,134.88,97.6,93.73,190.29,33.9,73.58,121.27,42.09,136.45,41.85,115.66,39.18,77.85,191.58,172.32,49.34,83.08,397.54,101.56,272.29,209.6,94.62,148.48
361,63.83,139.04,118.4,134.63,83.82,48.66,45.33,108.71,8.11,46.99,85.71,80.84,21.54,22.07,24.37,26.31,98.05,26.74,78.68,7.35,304.38,84.19,75.87,68.08,21.1,91.21,33.16,41.5,75.35,50.39,15.9,147.03,154.34,21.4,37.0,93.81,51.62,101.35,127.46,85.45,39.25,69.38,111.15,31.76,29.28,28.04,159.16,139.43,44.6,16.07,188.19,70.92
362,370.48,64.45,85.81,68.21,147.46,355.37,134.1,145.52,158.28,191.8,804.05,67.39,76.34,162.55,448.46,740.76,627.25,66.19,231.51,65.76,258.95,188.38,66.76,48.36,111.51,134.63,349.23,136.94,426.65,367.78,477.94,463.84,287.09,495.91,138.34,411.21,202.87,391.74,535.33,185.64,313.82,176.18,93.44,343.11,277.79,311.88,419.93,608.02,271.4,551.24,69.08,189.74
363,337.12,381.91,231.14,368.94,181.31,257.63,686.23,58.03,203.88,293.86,1186.3,520.53,551.59,1138.47,169.56,120.13,230.36,110.42,1029.95,144.66,195.98,447.86,72.77,265.07,112.41,399.28,133.5,314.73,99.0,365.64,378.81,298.62,283.97,547.23,415.11,22.66,102.45,63.43,108.13,61.5,862.59,75.91,207.93,827.36,77.84,196.04,848.56,161.94,130.92,432.22,887.02,530.58
364,223.08,65.0,411.55,378.92,46.66,196.47,275.86,42.92,315.71,278.41,454.65,192.54,249.45,89.89,116.46,956.79,585.99,531.17,120.93,222.73,82.5,17.99,115.42,63.25,216.73,111.28,357.94,628.02,48.76,293.52,451.67,167.56,467.83,92.45,97.43,420.48,1140.57,281.92,156.61,280.34,66.19,217.02,399.58,38.96,149.64,249.15,163.47,121.46,688.96,221.61,150.48,352.66
365,55.64,162.62,69.54,116.83,170.41,60.99,121.54,134.64,428.79,83.07,438.52,176.0,64.76,169.61,70.69,73.08,133.03,514.81,81.11,62.95,40.53,30.93,173.42,120.15,201.12,84.77,229.1,113.8,55.41,91.85,209.8,86.71,128.31,69.96,158.5,254.09,105.98,346.41,95.16,71.15,322.52,255.77,81.86,398.59,251.01,368.29,207.55,183.6,66.06,46.26,104.72,902.02
366,161.83,206.97,271.17,1953.82,193.47,199.21,997.64,586.1,178.64,215.93,484.59,216.93,342.83,452.2,771.7,562.99,759.58,180.85,623.85,1092.8,568.56,95.68,359.2,395.56,319.69,327.71,438.96,457.91,594.29,58.55,351.58,301.96,871.77,395.88,202.59,246.88,816.75,741.27,445.25,650.53,155.22,341.36,332.42,287.41,229.03,49.72,122.77,89.27,476.72,384.44,90.47,571.09
367,43.36,381.87,454.02,810.45,83.07,544.15,116.55,102.16,616.16,141.57,566.85,174.96,282.94,99.45,266.36,166.51,774.96,430.49,128.93,431.9,145.99,119.26,110.68,424.04,95.97,319.78,86.65,122.72,280.11,84.04,153.21,54.22,411.47,91.0,289.39,329.83,607.82,62.43,517.22,208.49,204.45,493.05,88.52,595.04,914.6,94.06,333.52,161.82,222.53,71.69,262.27,466.29
368,573.08,57.65,95.71,52.49,325.75,107.14,152.83,128.9,167.62,103.62,234.42,229.07,187.0,192.96,114.37,200.82,178.46,144.01,192.37,39.53,137.14,17.81,130.5,91.18,215.2,385.45,16.05,108.51,214.56,118.85,439.27,259.29,18.87,172.88,76.57,53.41,193.55,340.11,218.96,30.7,167.42,342.37,151.04,108.73,488.44,59.0,28.79,134.41,170.83,120.55,79.59,267.93
369,170.2,375.0,187.84,275.38,90.26,70.44,66.8,64.96,390.81,198.48,175.53,38.33,360.58,465.91,322.15,207.54,71.92,32.94,878.47,175.29,183.15,144.27,544.37,70.55,248.34,116.73,187.83,251.84,181.88,221.61,45.91,193.12,65.11,544.59,361.63,173.12,546.08,453.48,85.42,536.28,22.8,458.27,244.17,79.41,558.49,352.79,118.14,471.14,203.1,130.25,292.66,23.23
370,238.31,167.99,149.27,292.2,186.98,160.62,152.28,257.76,181.17,431.82,48.54,226.56,20.25,159.68,179.88,109.91,194.92,90.2,156.19,116.7,191.82,88.01,123.41,271.84,60.17,98.49,114.04,213.4,296.33,219.02,198.49,464.87,192.62,39.97,450.42,66.51,288.21,229.29,104.88,232.8,124.63,180.24,251.61,217.31,98.09,411.14,211.47,271.94,378.34,226.7,354.92,210.1
371,16.02,96.62,120.55,38.02,28.19,51.26,114.67,48.62,117.12,39.89,45.52,214.31,48.46,47.54,3.8,167.42,112.38,34.78,74.61,146.4,36.04,154.36,34.71,137.08,126.92,52.38,96.35,21.67,61.93,116.84,101.34,164.94,58.72,16.81,79.87,136.6,64.8,98.8,97.1,205.99,53.63,19.71,162.6,16.62,37.75,148.07,21.69,11.97,18.5,93.19,51.83,60.29
372,257.58,264.53,240.67,66.49,238.98,341.6,91.13,149.66,192.4,186.3,183.93,86.55,837.88,443.39,177.44,186.55,98.05,710.31,186.05,416.07,211.84,360.83,616.88,238.85,433.57,129.91,40.2,283.08,179.49,64.83,87.9,292.31,364.0,325.75,480.57,18.08,505.31,266.05,232.35,151.45,656.08,315.59,307.24,148.31,235.84,427.77,320.76,115.67,26.77,136.26,285.4,372.21
373,92.37,155.86,7.35,5.87,62.05,174.36,234.41,94.36,23.12,113.92,10.63,39.87,87.98,59.0,141.1,43.79,92.03,150.47,29.96,86.64,105.9,65.7,153.1,84.0,53.06,120.43,186.68,142.75,35.09,162.88,80.1,4.09,72.42,79.94,250.94,243.36,27.09,7.35,57.62,156.14,39.57,94.25,44.26,67.84,88.86,27.7,26.07,9.76,172.71,120.89,213.81,41.89
374,332.22,794.76,101.3,51.97,445.15,288.49,150.93,179.39,273.48,136.13,129.6,212.42,128.68,568.22,376.91,61.41,423.25,70.6,150.7,25.55,174.45,170.4,339.14,705.3,269.33,399.61,307.6,316.12,120.0,107.16,97.77,620.53,214.8,150.64,215.64,217.23,333.46,426.86,280.62,306.26,58.3,228.27,102.22,226.64,449.55,389.88,166.56,828.97,215.43,639.16,698.45,215.98
375,110.33,3.81,71.72,43.48,18.74,108.59,17.8,96.48,85.12,206.95,107.65,39.67,76.73,297.69,134.78,300.75,71.98,294.58,50.15,7.02,71.6,32.62,80.83,62.95,20.17,151.89,161.93,113.78,38.72,53.23,93.78,86.38,98.73,76.27,57.14,69.05,64.38,40.32,62.39,25.29,60.95,173.64,96.07,28.92,50.57,34.36,91.09,137.8,140.78,207.3,43.65,117.83
376,183.37,106.34,138.48,86.53,170.93,52.14,340.27,209.17,67.18,259.46,361.26,218.7,127.81,126.94,285.04,275.34,95.6,215.43,236.27,231.48,220.31,44.06,133.2,286.58,345.93,160.84,69.8,251.6,38.89,253.66,177.94,119.44,229.69,479.29,205.14,116.29,20.29,141.0,51.64,14.73,270.54,159.05,91.48,281.93,107.85,75.6,116.29,345.58,100.49,56.65,265.84,215.2
377,307.72,781.35,449.41,141.98,436.09,389.81,264.46,528.41,159.28,298.29,204.84,256.01,160.51,100.08,56.37,133.49,397.73,18.64,149.6,375.76,182.54,287.73,317.69,103.22,598.4,244.01,167.99,44.34,71.14,173.69,122.52,209.0,123.95,25.98,58.84,148.77,229.75,104.6,137.04,789.34,108.39,392.07,348.19,88.74,200.77,749.93,351.18,143.37,382.86,224.25,306.84,332.12
378,136.57,192.4,73.69,91.54,95.02,17.04,137.96,60.02,24.52,144.28,138.34,147.2,66.52,161.63,58.04,193.6,70.2,28.68,124.47,90.58,71.56,80.92,92.02,15.84,58.3,29.86,32.8,89.55,247.96,23.7,58.78,154.82,219.13,313.68,154.44,84.75,85.31,59.85,47.12,51.07,30.94,170.83,44.13,160.55,91.76,127.14,109.59,114.42,154.4,15.31,261.96,49.11
379,20.01,363.02,127.92,61.49,50.06,66.31,43.13,207.94,303.88,121.38,40.69,121.28,458.05,60.34,41.89,34.36,222.99,716.51,131.53,218.13,244.95,218.05,123.67,234.82,180.67,503.91,614.5,58.83,99.13,105.72,521.54,259.06,109.03,234.03,330.13,124.19,450.93,239.81,196.23,165.78,25.88,31.6,448.08,589.04,316.97,99.41,385.43,171.73,80.36,239.9,42.88,106.98
380,85.27,377.08,76.95,161.53,115.28,353.56,409.11,153.71,214.77,107.01,131.88,505.53,437.89,219.18,222.48,368.93,198.49,414.3,200.04,68.59,102.58,46.1,13.74,156.55,225.66,666.67,100.07,42.44,188.57,127.33,39.69,165.89,64.19,80.58,364.65,196.78,173.69,190.24,181.64,212.55,223.37,87.47,53.29,223.16,53.95,168.84,55.45,115.62,119.32,304.57,78.57,38.55
381,162.59,9.71,376.7,54.02,37.55,104.52,98.44,64.21,24.8,260.06,283.16,29.52,8.34,214.12,123.4,79.87,233.81,70.8,296.76,33.23,440.22,223.31,370.5,214.42,113.0,167.61,45.16,347.04,183.01,310.64,40.44,187.24,233.26,20.63,118.54,78.03,59.86,388.58,155.67,82.3,101.56,199.15,183.54,53.67,110.2,134.51,183.38,31.31,111.81,185.25,371.43,130.93
382,179.89,93.56,62.6,350.43,142.18,26.03,265.1,196.27,168.82,98.92,57.09,322.56,296.95,66.12,144.26,94.91,293.81,207.23,21.22,217.01,59.71,53.27,104.22,233.99,90.06,114.25,135.4,160.55,162.46,54.13,265.59,11.56,146.34,151.12,68.83,95.52,51.77,14.83,125.29,124.69,360.58,18.85,101.16,111.84,157.54,113.69,97.96,91.69,65.09,8.69,61.0,81.11
383,212.76,119.65,195.09,128.71,689.65,536.02,58.31,35.64,162.08,743.45,182.93,401.03,209.71,61.23,162.81,684.92,720.1,270.48,340.27,361.04,167.86,1075.83,132.32,160.1,405.13,500.84,500.64,291.73,32.36,343.28,519.35,94.99,269.93,377.0,259.37,185.59,347.29,211.44,500.04,311.03,68.24,404.68,525.45,450.02,312.47,264.72,283.7,160.61,260.76,21.38,184.44,125.24
384,80.17,124.72,96.33,202.26,208.15,40.14,23.67,43.21,104.87,81.38,95.37,160.53,115.58,38.49,130.53,176.65,81.16,173.81,32.33,274.58,241.66,158.01,295.83,79.4,83.91,196.76,285.59,68.94,15.92,103.83,132.87,26.37,129.01,116.88,86.01,79.31,137.33,98.79,36.36,38.42,97.62,58.83,479.09,151.85,122.21,156.0,7.4,104.5,136.88,6.35,184.64,228.51
385,113.33,115.42,65.37,94.8,202.82,451.13,172.29,338.22,128.12,225.76,427.73,99.85,84.81,490.11,118.79,141.16,89.63,109.88,108.43,31.0,284.72,109.06,120.05,74.43,136.42,650.52,103.3,53.48,581.63,168.85,375.92,370.35,263.96,200.19,463.09,147.49,221.54,191.01,203.15,156.82,267.0,191.82,163.26,39.16,66.59,232.82,645.67,87.71,362.69,361.41,118.98,116.73
386,39.07,178.05,233.91,265.44,254.63,113.06,116.81,127.43,67.95,526.48,150.72,269.61,30.8,52.36,161.25,97.09,120.46,48.33,145.15,79.55,61.8,108.69,90.29,99.11,198.75,91.75,36.38,274.99,92.98,44.01,41.42,367.81,119.46,186.92,91.95,39.95,109.92,17.43,198.63,61.71,86.35,131.57,333.46,50.9,271.3,133.38,163.54,86.11,122.34,333.77,39.52,132.43
387,232.26,250.4,150.26,285.65,113.62,129.37,71.38,65.69,29.52,118.76,149.05,329.78,129.03,92.97,154.83,54.5,68.54,45.63,43.26,164.2,49.15,101.6,60.18,78.81,257.44,178.76,87.68,75.62,118.77,85.91,70.74,225.7,210.08,14.99,416.22,137.41,86.26,112.74,73.26,67.31,69.04,49.71,206.96,74.55,37.29,124.25,92.49,268.37,220.37,161.85,149.56,102.61
388,210.81,434.98,390.76,470.68,182.02,184.91,181.75,453.51,271.82,496.21,508.32,127.71,65.94,296.95,197.85,503.38,448.33,550.37,219.6,276.28,89.64,220.58,63.41,568.26,301.83,561.45,233.92,457.29,46.67,284.78,172.85,671.49,80.53,404.55,681.29,98.61,285.16,155.14,612.03,404.34,251.85,319.43,72.51,426.19,101.36,1063.73,232.94,321.8,471.19,70.15,607.11,306.2
389,490.79,146.28,157.12,366.17,358.12,289.08,418.29,629.73,136.84,208.89,207.0,112.89,338.75,459.77,373.15,107.22,447.84,154.12,28.02,750.96,170.64,464.95,136.4,605.61,76.54,415.33,303.13,135.56,119.61,398.85,615.65,774.19,20.91,90.19,87.54,421.63,232.43,37.02,119.37,747.45,110.56,573.65,450.4,184.38,183.83,35.23,456.11,1111.77,352.92,352.47,941.5,318.56
